dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1741032000,2025-03-03 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,272.87,272.18,277.83,278.73,1026,,,70,10.52,56,,,,,,9,800,Clear,sky is clear,01n
1741035600,2025-03-03 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,276.83,,272.19,270.85,276.72,277.93,1026,,,71,10.53,54,,,,,,1,800,Clear,sky is clear,01n
1741039200,2025-03-03 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,273.6,272.27,277.73,277.83,1026,,,74,10.17,55,,,,,,3,800,Clear,sky is clear,01n
1741042800,2025-03-03 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,273.97,272.23,277.83,277.93,1026,,,76,10.32,53,,,,,,34,802,Clouds,scattered clouds,03n
1741046400,2025-03-04 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,276.83,,273.02,270.88,276.72,277.53,1026,,,76,10.39,50,,,,,,57,803,Clouds,broken clouds,04n
1741050000,2025-03-04 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,276.83,,273.18,270.85,276.72,277.63,1025,,,77,10.51,49,,,,,,47,802,Clouds,scattered clouds,03n
1741053600,2025-03-04 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,274.33,272.16,277.83,277.93,1025,,,78,10.59,46,,,,,,47,802,Clouds,scattered clouds,03n
1741057200,2025-03-04 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,274.33,272.12,277.83,278.03,1025,,,78,10.73,44,,,,,,66,803,Clouds,broken clouds,04n
1741060800,2025-03-04 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,274.33,272.05,277.83,278.03,1025,,,78,11.04,43,,,,,,61,803,Clouds,broken clouds,04n
1741064400,2025-03-04 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.91,10000,274.93,273.67,276.72,277.91,1025,,,81,6.17,40,,,,,,20,801,Clouds,few clouds,02d
1741068000,2025-03-04 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.91,10000,274.83,274.75,277.83,278.91,1026,,,75,6.69,50,,,,,,20,801,Clouds,few clouds,02d
1741071600,2025-03-04 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,279.91,10000,275.98,275.54,278.39,279.91,1026,,,76,8.23,40,,,,,,20,801,Clouds,few clouds,02d
1741075200,2025-03-04 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,280.91,10000,275.99,276.99,279.5,280.91,1026,,,71,7.72,50,12.86,,,,,20,801,Clouds,few clouds,02d
1741078800,2025-03-04 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,280.91,10000,274.96,276.85,280.91,281.83,1026,,,66,8.23,50,,,,,,40,802,Clouds,scattered clouds,03d
1741082400,2025-03-04 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.91,10000,273.8,279.45,281.72,282.91,1026,,,53,8.23,50,,,,,,40,802,Clouds,scattered clouds,03d
1741086000,2025-03-04 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283.91,10000,274.99,282.45,282.83,283.91,1025,,,54,7.72,60,,,,,,40,802,Clouds,scattered clouds,03d
1741089600,2025-03-04 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.91,10000,274.81,279.32,282.53,282.91,1024,,,57,8.75,50,,,,,,75,803,Clouds,broken clouds,04d
1741093200,2025-03-04 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.91,10000,274.81,279.45,282.83,283.53,1024,,,57,8.23,50,,,,,,75,803,Clouds,broken clouds,04d
1741096800,2025-03-04 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.83,,276.14,278.56,282.83,283.83,1024,,,63,11.88,46,,,,,,67,803,Clouds,broken clouds,04d
1741100400,2025-03-04 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.83,,275.91,278.55,282.83,283.03,1023,,,62,11.93,49,,,,,,28,802,Clouds,scattered clouds,03d
1741104000,2025-03-04 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,280.83,,274.46,275.88,280.61,281.93,1023,,,64,11.85,51,,,,,,4,800,Clear,sky is clear,01d
1741107600,2025-03-04 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,279.83,,273.94,274.63,279.5,280.73,1024,,,66,11.43,55,,,,,,0,800,Clear,sky is clear,01n
1741111200,2025-03-04 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,273.79,273.32,278.39,280.03,1024,,,70,11.31,59,,,,,,0,800,Clear,sky is clear,01n
1741114800,2025-03-04 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,274.38,273.31,278.39,279.33,1024,,,73,11.36,61,,,,,,0,800,Clear,sky is clear,01n
1741118400,2025-03-04 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,274.56,273.27,278.39,278.93,1025,,,74,11.54,61,,,,,,0,800,Clear,sky is clear,01n
1741122000,2025-03-04 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,273.78,271.95,277.83,278.83,1025,,,75,11.44,61,,,,,,0,800,Clear,sky is clear,01n
1741125600,2025-03-04 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,276.83,,273.18,270.63,276.72,278.23,1025,,,77,11.36,60,,,,,,2,800,Clear,sky is clear,01n
1741129200,2025-03-04 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,276.83,,273.36,270.75,276.72,277.83,1025,,,78,10.89,58,,,,,,0,800,Clear,sky is clear,01n
1741132800,2025-03-05 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,276.83,,273.53,270.9,276.72,277.93,1026,,,79,10.33,54,,,,,,0,800,Clear,sky is clear,01n
1741136400,2025-03-05 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,274.68,272.19,277.63,277.83,1026,,,80,10.46,50,,,,,,10,800,Clear,sky is clear,01n
1741140000,2025-03-05 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,274.68,272.23,277.53,277.83,1026,,,80,10.34,47,,,,,,2,800,Clear,sky is clear,01n
1741143600,2025-03-05 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,274.85,272.2,277.33,277.83,1026,,,81,10.43,46,,,,,,4,800,Clear,sky is clear,01n
1741147200,2025-03-05 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,276.83,,273.88,270.89,276.72,277.13,1026,,,81,10.36,46,,,,,,14,801,Clouds,few clouds,02n
1741150800,2025-03-05 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,275.83,,272.93,269.49,275.61,277.23,1026,,,81,10.61,47,,,,,,11,801,Clouds,few clouds,02d
1741154400,2025-03-05 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,274.68,272.03,277.83,278.33,1027,,,80,11.09,49,,,,,,16,801,Clouds,few clouds,02d
1741158000,2025-03-05 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,280.91,10000,277.86,278.1,279.5,280.91,1028,,,81,4.63,50,,,,,,40,802,Clouds,scattered clouds,03d
1741161600,2025-03-05 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.91,10000,278.89,280.39,281.72,282.91,1028,,,76,5.14,50,,,,,,40,802,Clouds,scattered clouds,03d
1741165200,2025-03-05 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.91,10000,277.91,280.03,281.72,282.91,1028,,,71,6.17,30,,,,,,40,802,Clouds,scattered clouds,03d
1741168800,2025-03-05 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,281.83,,276.87,277.56,281.72,282.03,1028,,,71,10.26,53,,,,,,0,800,Clear,sky is clear,01d
1741172400,2025-03-05 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283.91,10000,278.87,282.9,283.39,283.91,1027,,,71,6.69,30,,,,,,20,801,Clouds,few clouds,02d
1741176000,2025-03-05 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,285.91,10000,278.82,284.86,284.5,285.91,1027,,,62,6.17,30,,,,,,0,800,Clear,sky is clear,01d
1741179600,2025-03-05 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.91,10000,278.8,285.86,285.61,286.91,1026,,,58,4.12,0,,,,,,0,800,Clear,sky is clear,01d
1741183200,2025-03-05 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.83,,280.38,285.95,286.72,287.43,1026,,,65,9.52,52,,,,,,0,800,Clear,sky is clear,01d
1741186800,2025-03-05 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.83,,280.82,286,286.72,287.03,1026,,,67,8.9,56,,,,,,0,800,Clear,sky is clear,01d
1741190400,2025-03-05 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.75,,279.68,283.82,284.5,285.83,1027,,,71,7.9,64,,,,,,0,800,Clear,sky is clear,01d
1741194000,2025-03-05 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.12,,279.47,283.18,283.43,284.48,1027,,,73,7.58,71,,,,,,0,800,Clear,sky is clear,01n
1741197600,2025-03-05 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,279.83,,275.53,275.58,279.5,279.83,1027,,,74,7.75,72,,,,,,0,800,Clear,sky is clear,01n
1741201200,2025-03-05 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,279.83,,275.72,275.5,279.5,281.53,1028,,,75,8.01,67,,,,,,0,800,Clear,sky is clear,01n
1741204800,2025-03-05 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,274.75,274.18,278.39,281.03,1028,,,75,8.08,63,,,,,,0,800,Clear,sky is clear,01n
1741208400,2025-03-05 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,273.6,272.99,277.83,277.83,1028,,,74,7.76,58,,,,,,0,800,Clear,sky is clear,01n
1741212000,2025-03-05 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,274.75,274.28,278.39,280.53,1028,,,75,7.76,54,,,,,,0,800,Clear,sky is clear,01n
1741215600,2025-03-05 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,275.83,,272.32,270.3,275.61,275.83,1028,,,77,8.03,51,,,,,,0,800,Clear,sky is clear,01n
1741219200,2025-03-06 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,274.33,272.87,277.83,280.03,1028,,,78,8.13,53,,,,,,12,801,Clouds,few clouds,02n
1741222800,2025-03-06 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,281.66,,278.23,277.91,279.23,282.22,1028,,,79,7.92,55,,,,,,34,802,Clouds,scattered clouds,03n
1741226400,2025-03-06 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,274.83,,271.92,269.12,274.5,274.83,1028,,,80,7.7,56,,,,,,33,802,Clouds,scattered clouds,03n
1741230000,2025-03-06 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,281.5,,278.26,277.81,278.43,282.11,1028,,,80,7.54,55,,,,,,56,803,Clouds,broken clouds,04n
1741233600,2025-03-06 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,274.83,,271.92,269.24,274.5,274.83,1028,,,80,7.38,54,,,,,,32,802,Clouds,scattered clouds,03n
1741237200,2025-03-06 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,274.83,,271.92,269.23,274.83,277.83,1028,,,80,7.42,52,,,,,,17,801,Clouds,few clouds,02d
1741240800,2025-03-06 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,275.83,,272.63,270.48,275.83,278.83,1029,,,79,7.52,51,,,,,,21,801,Clouds,few clouds,02d
1741244400,2025-03-06 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,280.83,,277.06,276.95,280.61,281.43,1029,,,77,7.52,49,,,,,,14,801,Clouds,few clouds,02d
1741248000,2025-03-06 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.83,,278.03,279.54,282.83,283.13,1029,,,72,7.49,45,,,,,,0,800,Clear,sky is clear,01d
1741251600,2025-03-06 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,285.91,10000,278.82,284.86,284.83,285.91,1029,,,62,5.14,30,,,,,,0,800,Clear,sky is clear,01d
1741255200,2025-03-06 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.91,10000,278.8,285.86,285.83,286.91,1029,,,58,6.17,30,,,,,,0,800,Clear,sky is clear,01d
1741258800,2025-03-06 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.91,10000,278.97,286.88,287.83,288.23,1028,,,55,5.14,30,,,,,,0,800,Clear,sky is clear,01d
1741262400,2025-03-06 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.91,10000,278.97,286.88,286.72,288.33,1027,,,55,5.66,40,,,,,,0,800,Clear,sky is clear,01d
1741266000,2025-03-06 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.91,10000,278.81,287.87,287.83,288.91,1027,,,51,4.12,20,,,,,,0,800,Clear,sky is clear,01d
1741269600,2025-03-06 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.73,,280.06,285.81,285.83,287.59,1026,,,64,6.35,46,,,,,,1,800,Clear,sky is clear,01d
1741273200,2025-03-06 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.83,,280.38,285.95,286.72,288.33,1026,,,65,6.22,50,,,,,,0,800,Clear,sky is clear,01d
1741276800,2025-03-06 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.83,,278.7,283.78,284.5,286.43,1026,,,66,6.08,54,,,,,,0,800,Clear,sky is clear,01d
1741280400,2025-03-06 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,281.83,,276.26,278.77,281.72,284.13,1026,,,68,5.85,55,,,,,,0,800,Clear,sky is clear,01n
1741284000,2025-03-06 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,281.83,,276.47,278.77,281.72,282.33,1026,,,69,5.86,55,,,,,,0,800,Clear,sky is clear,01n
1741287600,2025-03-06 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,280.83,,275.71,277.48,280.61,282.03,1026,,,70,5.92,57,,,,,,0,800,Clear,sky is clear,01n
1741291200,2025-03-06 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,273.99,274.83,278.39,280.93,1026,,,71,6.2,57,,,,,,0,800,Clear,sky is clear,01n
1741294800,2025-03-06 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,272.87,273.45,277.83,277.83,1026,,,70,6.47,56,,,,,,0,800,Clear,sky is clear,01n
1741298400,2025-03-06 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.43,,279.37,283.47,279.93,284.93,1026,,,71,6.75,58,,,,,,0,800,Clear,sky is clear,01n
1741302000,2025-03-06 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,277.83,,273.04,273.33,277.83,280.23,1026,,,71,6.8,53,,,,,,0,800,Clear,sky is clear,01n
1741305600,2025-03-07 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283.94,,279.1,282.95,279.83,284.48,1025,,,72,6.92,49,,,,,,0,800,Clear,sky is clear,01n
1741309200,2025-03-07 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283.69,,278.86,282.68,279.33,284.25,1025,,,72,7.33,48,,,,,,0,800,Clear,sky is clear,01n
1741312800,2025-03-07 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,276.83,,272.53,271.67,276.72,278.03,1024,,,73,7.82,49,,,,,,0,800,Clear,sky is clear,01n
1741316400,2025-03-07 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283.25,,278.64,282.22,279.33,283.87,1025,,,73,8.12,50,,,,,,0,800,Clear,sky is clear,01n
1741320000,2025-03-07 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283.03,,278.62,279.6,279.43,283.66,1024,,,74,8.26,51,,,,,,0,800,Clear,sky is clear,01n
1741323600,2025-03-07 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,274.56,274.08,278.83,278.83,1024,,,74,8.43,51,,,,,,0,800,Clear,sky is clear,01d
1741327200,2025-03-07 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,274.38,274,278.39,281.03,1024,,,73,8.68,51,,,,,,0,800,Clear,sky is clear,01d
1741330800,2025-03-07 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.91,10000,277.88,283.76,282.83,284.91,1024,,,62,5.66,40,,,,,,0,800,Clear,sky is clear,01d
1741334400,2025-03-07 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,285.91,10000,277.86,284.76,284.5,285.91,1024,,,58,6.17,40,,,,,,0,800,Clear,sky is clear,01d
1741338000,2025-03-07 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.91,10000,277.78,285.75,286.72,286.91,1023,,,54,6.17,20,,,,,,0,800,Clear,sky is clear,01d
1741341600,2025-03-07 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.91,10000,276.72,286.67,287.83,288.23,1023,,,47,7.2,30,,,,,,0,800,Clear,sky is clear,01d
1741345200,2025-03-07 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.91,10000,275.7,287.61,288.39,289.03,1022,,,41,7.2,20,,,,,,0,800,Clear,sky is clear,01d
1741348800,2025-03-07 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.91,10000,272.76,288.45,288.39,289.91,1021,,,31,7.2,30,,,,,,0,800,Clear,sky is clear,01d
1741352400,2025-03-07 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.83,,281.34,288.05,288.39,289.33,1020,,,61,8.24,50,,,,,,0,800,Clear,sky is clear,01d
1741356000,2025-03-07 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.83,,281.34,288.05,288.39,289.63,1020,,,61,8.29,54,,,,,,0,800,Clear,sky is clear,01d
1741359600,2025-03-07 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.83,,281.82,288.1,288.39,289.53,1019,,,63,8.59,60,,,,,,0,800,Clear,sky is clear,01d
1741363200,2025-03-07 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,285.83,,279.2,284.82,285.61,286.23,1019,,,64,8.74,62,,,,,,0,800,Clear,sky is clear,01d
1741366800,2025-03-07 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.83,,277.01,279.24,282.83,283.83,1019,,,67,8.68,64,,,,,,0,800,Clear,sky is clear,01n
1741370400,2025-03-07 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,279.83,,274.35,275.32,279.5,279.83,1019,,,68,8.64,63,,,,,,1,800,Clear,sky is clear,01n
1741374000,2025-03-07 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,280.83,,275.51,276.6,280.61,282.83,1019,,,69,8.76,60,,,,,,1,800,Clear,sky is clear,01n
1741377600,2025-03-07 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,279.83,,274.35,275.18,279.5,279.83,1019,,,68,9.15,55,,,,,,2,800,Clear,sky is clear,01n
1741381200,2025-03-07 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,273.19,273.75,278.39,278.83,1019,,,67,9.6,50,,,,,,1,800,Clear,sky is clear,01n
1741384800,2025-03-07 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,278.83,,273,273.67,278.39,278.83,1018,,,66,9.88,50,,,,,,2,800,Clear,sky is clear,01n
1741388400,2025-03-07 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.77,,276.74,278.86,280.13,283.13,1018,,,66,10.01,51,,,,,,1,800,Clear,sky is clear,01n
1741392000,2025-03-08 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.58,,276.77,278.65,278.83,282.92,1017,,,67,9.8,51,,,,,,3,800,Clear,sky is clear,01n
1741395600,2025-03-08 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.47,,276.66,278.53,279.03,282.83,1017,,,67,9.69,50,,,,,,1,800,Clear,sky is clear,01n
1741399200,2025-03-08 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.39,,276.37,278.41,279.83,282.81,1017,,,66,9.74,50,,,,,,1,800,Clear,sky is clear,01n
1741402800,2025-03-08 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.39,,276.37,278.41,280.33,282.84,1017,,,66,9.74,51,,,,,,0,800,Clear,sky is clear,01n
1741406400,2025-03-08 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.37,,276.36,278.41,280.63,282.84,1017,,,66,9.62,51,,,,,,2,800,Clear,sky is clear,01n
1741410000,2025-03-08 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.33,,276.53,278.35,279.73,282.78,1017,,,67,9.67,50,,,,,,1,800,Clear,sky is clear,01d
1741413600,2025-03-08 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.38,,276.58,278.38,281.86,282.78,1017,,,67,9.84,50,,,,,,1,800,Clear,sky is clear,01d
1741417200,2025-03-08 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.77,,276.74,278.88,282.46,283.02,1017,,,66,9.88,50,,,,,,2,800,Clear,sky is clear,01d
1741420800,2025-03-08 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283.4,,276.68,282.13,283.05,284.83,1016,,,63,9.68,48,,,,,,0,800,Clear,sky is clear,01d
1741424400,2025-03-08 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.18,,276.96,282.93,283.82,285.93,1016,,,61,9.35,46,,,,,,0,800,Clear,sky is clear,01d
1741428000,2025-03-08 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.78,,277.98,283.64,284.36,286.83,1015,,,63,8.52,45,,,,,,0,800,Clear,sky is clear,01d
1741431600,2025-03-08 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,285.4,,278.8,284.35,285.03,287.53,1015,,,64,7.94,44,,,,,,0,800,Clear,sky is clear,01d
1741435200,2025-03-08 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.91,10000,275,287.56,287.83,288.91,1014,,,39,5.66,20,,,,,,0,800,Clear,sky is clear,01d
1741438800,2025-03-08 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.32,,280.55,285.47,285.91,288.83,1013,,,68,7.3,53,,,,,,0,800,Clear,sky is clear,01d
1741442400,2025-03-08 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.67,,281.1,285.88,286.24,288.83,1013,,,69,7.18,60,,,,,,0,800,Clear,sky is clear,01d
1741446000,2025-03-08 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.74,,281.38,285.98,286.41,288.33,1013,,,70,7.08,66,,,,,,0,800,Clear,sky is clear,01d
1741449600,2025-03-08 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.5,,281.56,285.77,285.93,286.92,1013,,,72,7.31,70,,,,,,0,800,Clear,sky is clear,01d
1741453200,2025-03-08 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,285.93,,281.62,285.22,283.43,286.15,1013,,,75,7.85,69,,,,,,0,800,Clear,sky is clear,01n
1741456800,2025-03-08 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,285.23,,280.94,284.45,283.03,285.49,1013,,,75,8.3,63,,,,,,1,800,Clear,sky is clear,01n
1741460400,2025-03-08 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.61,,279.95,283.72,282.63,284.84,1014,,,73,9.4,59,,,,,,1,800,Clear,sky is clear,01n
1741464000,2025-03-08 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.06,,278.6,283.01,282.43,284.32,1014,,,69,9.9,56,,,,,,2,800,Clear,sky is clear,01n
1741467600,2025-03-08 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283.55,,278.11,282.45,281.93,283.85,1014,,,69,9.91,55,,,,,,3,800,Clear,sky is clear,01n
1741471200,2025-03-08 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.72,,277.53,279.04,281.73,283.02,1014,,,70,8.91,53,,,,,,3,800,Clear,sky is clear,01n
1741474800,2025-03-08 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.5,,277.31,278.73,281.13,282.76,1014,,,70,8.97,50,,,,,,7,800,Clear,sky is clear,01n
1741478400,2025-03-09 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.37,,277.19,278.53,281.03,282.67,1014,,,70,9.11,49,,,,,,4,800,Clear,sky is clear,01n
1741482000,2025-03-09 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.29,,277.31,278.41,280.43,282.65,1014,,,71,9.17,51,,,,,,9,800,Clear,sky is clear,01n
1741485600,2025-03-09 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.2,,277.23,278.34,280.33,282.61,1014,,,71,8.97,54,,,,,,6,800,Clear,sky is clear,01n
1741489200,2025-03-09 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.14,,277.37,278.33,280.03,282.57,1014,,,72,8.71,56,,,,,,8,800,Clear,sky is clear,01n
1741492800,2025-03-09 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.07,,277.5,278.29,279.83,282.49,1014,,,73,8.49,54,,,,,,6,800,Clear,sky is clear,01n
1741496400,2025-03-09 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,281.99,,277.62,278.22,278.73,282.4,1015,,,74,8.37,51,,,,,,2,800,Clear,sky is clear,01d
1741500000,2025-03-09 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.05,,277.87,278.33,280.93,282.4,1015,,,75,8.23,50,,,,,,6,800,Clear,sky is clear,01d
1741503600,2025-03-09 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,282.41,,278.21,278.86,281.83,282.65,1016,,,75,7.99,50,,,,,,1,800,Clear,sky is clear,01d
1741507200,2025-03-09 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283,,278.4,279.75,282.67,283.83,1016,,,73,7.54,50,,,,,,3,800,Clear,sky is clear,01d
1741510800,2025-03-09 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,283.67,,278.64,282.63,283.26,285.03,1016,,,71,7.11,49,,,,,,0,800,Clear,sky is clear,01d
1741514400,2025-03-09 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,284.03,,278.36,282.95,283.55,285.83,1016,,,68,6.19,47,,,,,,0,800,Clear,sky is clear,01d
